,index,id,formatted_address,lat,lng,county,address,dateofsale,euro_price,indexcol_x,HouseLat,HouseLong,SecSchDist,SecSchlat,SecSchLong,indexcol_y,HouseLat1,HouseLong1,PriSchDist,PriSchlat,PriSchLong,indexcol,HouseLat2,HouseLong2,ED_ENGLISH,ED_ID
1306,1307,2050,"45 Elm Grove, Gortnahomna Beg, Co. Cork, Ireland",51.9141159,-8.0501984,Cork,"45A ELM GROVE, GORT AN OIR, CASTLEMARTYR",19/10/2020,130000.0,1307,51.9141159,-8.0501984,8.065041776602621,51.910309,-8.167486,1307,51.9141159,-8.0501984,0.33002500972746274,51.91129,-8.0516519,1307.0,51.9141159,-8.0501984,IGHTERMURRAGH,47173
1307,1308,2095,"53 Hollybrook Rd, Clontarf, Dublin 3, D03 P224, Ireland",53.365279,-6.2172645,Dublin,"53 HOLLYBROOK ROAD, CLONTARF, DUBLIN 3",19/10/2020,1250000.0,1308,53.365279,-6.2172645,0.5416513070916671,53.3689601,-6.2225975,1308,53.365279,-6.2172645,0.5027700242072287,53.3639404,-6.2244934,1308.0,53.365279,-6.2172645,CLONTARF WEST C,268048
1308,1309,315020,"8 Hyde Road, Belmont Dr, Aiken's Village, Dublin 18, D18 X3E0, Ireland",53.2659309,-6.2195998,Dublin,"8 BELMONT DRIVE, AIKENS VILLAGE, STEPASIDE",19/10/2020,607500.0,1309,53.2659309,-6.2195998,0.6611438421583254,53.2602635,-6.2166299,1309,53.2659309,-6.2195998,0.6611438421583254,53.2602635,-6.2166299,1309.0,53.2659309,-6.2195998,GLENCULLEN,267092
1309,1310,2068,"8 Hyde Road, Belmont Dr, Aiken's Village, Dublin 18, D18 X3E0, Ireland",53.2659309,-6.2195998,Dublin,"8 BELMONT DRIVE, AIKENS VILLAGE, STEPASIDE",19/10/2020,607500.0,1310,53.2659309,-6.2195998,0.6611438421583254,53.2602635,-6.2166299,1310,53.2659309,-6.2195998,0.6611438421583254,53.2602635,-6.2166299,1310.0,53.2659309,-6.2195998,GLENCULLEN,267092
1310,1311,2063,"8 Thornleigh Ave, Thornleigh, Swords, Co. Dublin, K67 V052, Ireland",53.472421499999996,-6.231673000000001,Dublin,"8 THORNLEIGH RD, APPLEWOOD, SWORDS",19/10/2020,135000.0,1311,53.472421499999996,-6.231673000000001,0.8592651357279502,53.4655394,-6.2258002,1311,53.472421499999996,-6.231673000000001,0.14217801248596817,53.4722057,-6.233788,1311.0,53.472421499999996,-6.231673000000001,SWORDS-LISSENHALL,267133
1311,1312,2065,"81 Grange Rd, Chambersland, New Ross, Co. Wexford, Y34 VE83, Ireland",52.386602,-6.9388782,Wexford,"81 GRANGE RD, NEW ROSS, WEXFORD",19/10/2020,157000.0,1312,52.386602,-6.9388782,0.6579026826200677,52.3912839,-6.9329681,1312,52.386602,-6.9388782,1.5404844451633801,52.3975912,-6.9526612,1312.0,52.386602,-6.9388782,NEW ROSS RURAL,247090
1312,1313,2069,"92 The Grove, Simmonstown, Celbridge, Co. Kildare, W23 ND62, Ireland",53.3345583,-6.5363945,Kildare,"92 THE GROVE, CELBRIDGE, KILDARE",19/10/2020,345000.0,1313,53.3345583,-6.5363945,1.651625800692404,53.3339478,-6.5612202,1313,53.3345583,-6.5363945,0.2502975489212011,53.3367795,-6.5369796,1313.0,53.3345583,-6.5363945,DONAGHCUMPER,87029
1313,1314,2119,"Alexandra, Churchtown Rd Upper, Churchtown Upper, Dublin 14, Ireland",53.29534449999999,-6.258293,Dublin,"ALEXANDRA, UPPER CHURCHTOWN ROAD, CHURCHTOWN",19/10/2020,580000.0,1314,53.29534449999999,-6.258293,0.42197589410162706,53.2966942,-6.2642198,1314,53.29534449999999,-6.258293,0.44347056155873027,53.2934497,-6.2524299,1314.0,53.29534449999999,-6.258293,CHURCHTOWN-CASTLE,267042
1314,1315,222037,"Coke Ln, Arran Quay, Dublin, Ireland",53.3469536,-6.2791072,Dublin,"APT 14, OXMANSTOWN LOFTS, COKE LANE",19/10/2020,317500.0,1315,53.3469536,-6.2791072,0.4564892084088224,53.3505534,-6.2758168,1315,53.3469536,-6.2791072,0.4265715934147597,53.344314,-6.2744539,1315.0,53.3469536,-6.2791072,ARRAN QUAY C,268003
1315,1316,2117,"Coke Ln, Arran Quay, Dublin, Ireland",53.3469536,-6.2791072,Dublin,"APT 14, OXMANSTOWN LOFTS, COKE LANE",19/10/2020,317500.0,1316,53.3469536,-6.2791072,0.4564892084088224,53.3505534,-6.2758168,1316,53.3469536,-6.2791072,0.4265715934147597,53.344314,-6.2744539,1316.0,53.3469536,-6.2791072,ARRAN QUAY C,268003
1316,1317,2118,"Apartment 15, 29 James's Walk, Saint James' (part of Phoenix Park), Dublin, D08 E162, Ireland",53.338201600000005,-6.2925398,Dublin,"APT 15, 29 JAMESS WALK, RIALTO DUBLIN 8",19/10/2020,205000.0,1317,53.338201600000005,-6.2925398,0.32882734033238803,53.340441,-6.2893134,1317,53.338201600000005,-6.2925398,0.2796348891771307,53.3399089,-6.2894536,1317.0,53.338201600000005,-6.2925398,USHERS C,268150
1317,1318,2136,"The Forge, Rochestown Ave, Dún Laoghaire, Dublin, Ireland",53.280198,-6.157773000000001,Dublin,"APT 3, THE FORGE, ROCHESTOWN AVE",19/10/2020,275000.0,1318,53.280198,-6.157773000000001,0.8459841564433291,53.287178,-6.162801,1318,53.280198,-6.157773000000001,0.3247553838901773,53.2794295,-6.16248,1318.0,53.280198,-6.157773000000001,CABINTEELY-POTTERY,267039
1318,1319,2082,"Dunmanway Rd, Coolfadda, Bandon, Co. Cork, Ireland",51.7472168,-8.7510637,Cork,"DUNMANWAY RD, BANDON, CORK",19/10/2020,325000.0,1319,51.7472168,-8.7510637,0.4702129398529825,51.746973,-8.7442525,1319,51.7472168,-8.7510637,0.5235142281407728,51.7488353,-8.7439316,1319.0,51.7472168,-8.7510637,KILBROGAN,47186
1319,1320,2030,"Kilquane, Co. Cork, Ireland",51.9712811,-8.3331125,Cork,"KILQUANE, KNOCKRAHA, CORK",19/10/2020,140000.0,1320,51.9712811,-8.3331125,5.685466732790555,51.9310997,-8.3842679,1320,51.9712811,-8.3331125,1.5147509765354275,51.9582892,-8.3396802,1320.0,51.9712811,-8.3331125,KNOCKRAHA,47229
1320,1321,2029,"Knockaunavlyman, Co. Limerick, Ireland",52.394697799999996,-8.359541499999999,Limerick,"KNOCKAUNAVLYMAN, GARRYSPILLANE, KILLALLOCK",19/10/2020,185000.0,1321,52.394697799999996,-8.359541499999999,8.483581193008437,52.3616468,-8.4720349,1321,52.394697799999996,-8.359541499999999,2.092366358542606,52.3870712,-8.3876924,1321.0,52.394697799999996,-8.359541499999999,GLENBROHANE,127076
1321,1322,2073,"Skeagh, Co. Cork, Ireland",51.5478391,-9.5430548,Cork,"SKEAGH, SCHULL, CORK",19/10/2020,363000.0,1322,51.5478391,-9.5430548,2.8339211272729443,51.5224824,-9.5467039,1322,51.5478391,-9.5430548,2.1089371364424725,51.5289702,-9.5457877,1322.0,51.5478391,-9.5430548,SKULL,47295
1322,1323,2122,"Turners Cross, Cork, Ireland",51.8853569,-8.4679593,Wexford,"TURNERS CROSS, BALLYHUST, TRINITY",19/10/2020,170000.0,1323,51.8853569,-8.4679593,0.39285729524109525,51.8845041,-8.4624111,1323,51.8853569,-8.4679593,0.3745347247509307,51.8887102,-8.4675134,1323.0,51.8853569,-8.4679593,TURNER'S CROSS C,48073
1323,1324,2129,"33 Cluainín, Gorey corporation lands, Gorey, Co. Wexford, Y25 WD26, Ireland",52.6767486,-6.296531900000001,Wexford,"33 CLUAININ, GOREY, CO WEXFORD",19/10/2020,275000.0,1324,52.6767486,-6.296531900000001,0.7192837099748487,52.6731779,-6.2876501,1324,52.6767486,-6.296531900000001,0.12142131252030658,52.6760778,-6.2951133,1324.0,52.6767486,-6.296531900000001,GOREY URBAN,247053
1324,1325,2177,"Haymarket, Smithfield, Dublin, Ireland",53.347768200000004,-6.278847799999999,Dublin,"59 BLOCK A, SMITHFIELD MARKET, DUBLIN 7",19/10/2020,273500.0,1325,53.347768200000004,-6.278847799999999,0.3697163065508845,53.3505534,-6.2758168,1325,53.347768200000004,-6.278847799999999,0.41615903479659444,53.3508989,-6.2754248,1325.0,53.347768200000004,-6.278847799999999,ARRAN QUAY C,268003
1325,1326,2040,"Bessboro Rd, Blackrock, Cork, Ireland",51.8869128,-8.410905999999999,Cork,"6 LOUISA COURT, CRAWFORD GATE, BLACKROCK",19/10/2020,286344.0,1326,51.8869128,-8.410905999999999,0.7485039345490694,51.8913627,-8.4027383,1326,51.8869128,-8.410905999999999,0.7932263208763378,51.8922655,-8.4032845,1326.0,51.8869128,-8.410905999999999,MAHON B,48043
1326,1327,2037,"7 Pinehaven, Williamstown, Blackrock, Co. Dublin, A94 C2D9, Ireland",53.3040042,-6.1965027,Dublin,"7 PINEHAVEN, CROSS AVE, BLACKROCK",19/10/2020,1150000.0,1327,53.3040042,-6.1965027,0.23851480950191328,53.3060293,-6.1953313,1327,53.3040042,-6.1965027,0.28910744492106916,53.3053299,-6.2002401,1327.0,53.3040042,-6.1965027,BLACKROCK-WILLIAMSTOWN,267026
1327,1328,2067,"7 The Kybe, Townparks, Skerries, Co. Dublin, K34 X957, Ireland",53.575931499999996,-6.1051345,Dublin,"7 THE KYBE, SKERRIES, DUBLIN",19/10/2020,320000.0,1328,53.575931499999996,-6.1051345,0.79774222100743,53.5792175,-6.1158609,1328,53.575931499999996,-6.1051345,0.26099759571041253,53.5781665,-6.1063279,1328.0,53.575931499999996,-6.1051345,SKERRIES,267123
1328,1329,2064,"81 Greentrees Rd, Manor Estate, Dublin 12, D12 HR91, Ireland",53.31007389999999,-6.325153299999999,Dublin,"81 GREENTREES ROAD, PERRYSTOWN, DUBLIN 12",19/10/2020,496000.0,1329,53.31007389999999,-6.325153299999999,0.37499154524656503,53.3089898,-6.3304914,1329,53.31007389999999,-6.325153299999999,0.3060747864450233,53.3086889,-6.3291287,1329.0,53.31007389999999,-6.325153299999999,TERENURE-GREENTREES,267156
1329,1330,2066,"O'Callaghan Strand, Limerick, Ireland",52.66558199999999,-8.631874,Limerick,"82 THE STRAND, OCALLAGHAN STRAND, LIMERICK",19/10/2020,246200.0,1330,52.66558199999999,-8.631874,0.6088670698033053,52.665479,-8.6408913,1330,52.66558199999999,-8.631874,0.33189424379847854,52.6653299,-8.6367726,1330.0,52.66558199999999,-8.631874,CASTLE C,128010
1330,1331,2071,"90 S Lotts Rd, Dublin 4, D04 EC83, Ireland",53.340851199999996,-6.232084599999999,Dublin,"90 SOUTH LOTTS RD, DUBLIN 4, DUBLIN",19/10/2020,520000.0,1331,53.340851199999996,-6.232084599999999,0.5982556739081646,53.3437546,-6.2245095,1331,53.340851199999996,-6.232084599999999,0.5161697845149461,53.3433566,-6.2255493,1331.0,53.340851199999996,-6.232084599999999,PEMBROKE WEST A,268115
1331,1332,2120,"The Jessop, Charlotte Quay Dock, Dublin, Co. Dublin, Ireland",53.342489199999996,-6.2364836,Dublin,"APT 145 THE JESSOP, CHARLOTTE QUAY, RINGSEND DUBLIN 4",19/10/2020,467500.0,1332,53.342489199999996,-6.2364836,0.8081538402881564,53.3437546,-6.2245095,1332,53.342489199999996,-6.2364836,0.7330696311960231,53.3433566,-6.2255493,1332.0,53.342489199999996,-6.2364836,SOUTH DOCK,268143
1332,1333,2138,"5, 23 Main St, Clongriffin, Dublin 13, D13 T0C3, Ireland",53.4023716,-6.1527579,Dublin,"APT 5, 23 MAIN ST, CLONGRIFFIN DUBLIN 13",19/10/2020,265000.0,1333,53.4023716,-6.1527579,0.39690795309543836,53.3993106,-6.1558248,1333,53.4023716,-6.1527579,0.30916497267010357,53.4034761,-6.1570322,1333.0,53.4023716,-6.1527579,GRANGE B,268072
1333,1334,2134,"Cartlon Villas, Shelbourne Rd, Ballsbridge, Dublin 4, Ireland",53.3329001,-6.2312071,Dublin,"APT 6 CARLTON HOUSE, 1 CARTLON VILLAS, SHELBOURNE RD DUBLIN 4",19/10/2020,425000.0,1334,53.3329001,-6.2312071,0.27742182852197916,53.3330343,-6.2270398,1334,53.3329001,-6.2312071,0.4422863236836749,53.3344637,-6.2373238,1334.0,53.3329001,-6.2312071,PEMBROKE WEST B,268116
1334,1335,2133,"Athlumney Bridge, Athlumney, Navan, Co. Meath, Ireland",53.652618999999994,-6.673582499999999,Meath,"ATHLUMNEY BRIDGE, NAVAN, MEATH",19/10/2020,265000.0,1335,53.652618999999994,-6.673582499999999,0.18803884693979667,53.6520087,-6.6762401,1335,53.652618999999994,-6.673582499999999,0.7542091140059286,53.6514886,-6.6848538,1335.0,53.652618999999994,-6.673582499999999,NAVAN URBAN,167066
1335,1336,2139,"Ballyanthony, Mountfair, Co. Cork, Ireland",52.0386131,-8.019496499999999,Cork,"BALLYANTHONY, TALLOW, CORK",19/10/2020,120000.0,1336,52.0386131,-8.019496499999999,12.032084161494103,52.1351178,-7.9402699,1336,52.0386131,-8.019496499999999,2.5929730690068036,52.0618477,-8.0221901,1336.0,52.0386131,-8.019496499999999,KILCRONAT,47192
1336,1337,2137,"Ballymacandrick, Co. Cork, Ireland",51.8294828,-8.1391914,Cork,"BALLYMACANDRICK, CLOYNE, CORK",19/10/2020,186500.0,1337,51.8294828,-8.1391914,8.91199744153112,51.9072005,-8.1703219,1337,51.8294828,-8.1391914,3.6772012266062313,51.861739,-8.1276595,1337.0,51.8294828,-8.1391914,INCH,47175
1337,1338,2087,"Clonamona, Arklow Rd, Clonatin Lower, Gorey, Co. Wexford, Ireland",52.6795749,-6.2872572,Wexford,"CLONAMONA UPPER, CRAANFORD, GOREY",19/10/2020,152000.0,1338,52.6795749,-6.2872572,0.712589078184843,52.6731779,-6.2876501,1338,52.6795749,-6.2872572,0.6577800323385633,52.6760778,-6.2951133,1338.0,52.6795749,-6.2872572,GOREY RURAL,247052
1338,1339,2086,"Clonymeath, Coole, Co. Meath, Ireland",53.493258600000004,-6.7095131,Meath,"CLONEYMEATH, SUMMERHILL, MEATH",19/10/2020,1066000.0,1339,53.493258600000004,-6.7095131,8.099083576260035,53.550757,-6.784501,1339,53.493258600000004,-6.7095131,2.2576416420106455,53.4900692,-6.7431784,1339.0,53.493258600000004,-6.7095131,SUMMERHILL,167087
1339,1340,2084,"Doonameran, Co. Longford, Ireland",53.6569202,-7.8200576,Longford,"DOONAMEERAN, KEENAGH, LONGFORD",19/10/2020,169000.0,1340,53.6569202,-7.8200576,7.799419746797641,53.7254726,-7.7956046,1340,53.6569202,-7.8200576,3.5632482992133414,53.6249201,-7.8187222,1340.0,53.6569202,-7.8200576,MOYDOW,137049
1340,1341,2032,"Killowen, Co. Cork, Ireland",51.7505805,-8.8546089,Cork,"KILLOWEN, ENNISKEANE, CO CORK",19/10/2020,250000.0,1341,51.7505805,-8.8546089,7.58098692964793,51.7337153,-8.7480502,1341,51.7505805,-8.8546089,2.9727646592030457,51.7317316,-8.8851607,1341.0,51.7505805,-8.8546089,KILBROGAN,47186
1341,1342,2036,"Lartigue Dr, Ballybunnion, Co. Kerry, Ireland",52.5087843,-9.6765142,Kerry,"LARTIGUE RD, BALLYBUNION, CO. KERRY",19/10/2020,100000.0,1342,52.5087843,-9.6765142,0.9648720352789534,52.5172998,-9.6738562,1342,52.5087843,-9.6765142,0.45430960362412987,52.51108,-9.67097,1342.0,52.5087843,-9.6765142,KILLEHENNY,77104
1342,1343,2035,"Lisdrumcleve, Latton, Co. Monaghan, Ireland",54.070556499999995,-6.946578,Monaghan,"LISDRUMCLAVE, LATTON, CASTLEBLAYNEY",19/10/2020,225000.0,1343,54.070556499999995,-6.946578,6.597398310362197,54.123694,-6.901818,1343,54.070556499999995,-6.946578,7.081002451059248e-13,54.0705565,-6.946578,1343.0,54.070556499999995,-6.946578,CREEVE,177028
1343,1344,2033,"Lisduff, Gurteen, Co. Longford, Ireland",53.6928163,-7.6570062000000005,Longford,"LISDUFF, ARDAGH, LONGFORD",19/10/2020,130000.0,1344,53.6928163,-7.6570062000000005,9.57007780314059,53.731941,-7.7863535,1344,53.6928163,-7.6570062000000005,3.2134339237303786,53.6956862,-7.608493,1344.0,53.6928163,-7.6570062000000005,ARDAGH EAST,137004
1344,1345,2072,"Trim, Co. Meath, Ireland",53.5526277,-6.7913443,Meath,"PAROCHIAL HOUSE, LONGWOOD, TRIM",19/10/2020,315000.0,1345,53.5526277,-6.7913443,0.08413775860069542,53.5524517,-6.790107,1345,53.5526277,-6.7913443,0.11692912115544445,53.5515853,-6.7915623,1345.0,53.5526277,-6.7913443,TRIM URBAN,167091
1345,1346,2075,"Pigsbury, Pollmanagh Little, Cleristown, Co. Wexford, Ireland",52.255291799999995,-6.5691281,Wexford,"PIGSBURY, POULMANAGH LITTLE, MURRINTOWN",19/10/2020,239000.0,1346,52.255291799999995,-6.5691281,3.2106030081851333,52.2289421,-6.5499745,1346,52.255291799999995,-6.5691281,3.8163096423882372,52.2437624,-6.5163918,1346.0,52.255291799999995,-6.5691281,BRIDGETOWN,247028
1346,1347,2121,"Ladytown Lodge, Ladytown, Naas, Co. Kildare, Ireland",53.186528700000004,-6.727058,Dublin,"WILLOW LODGE, KILTEEL ROAD, RATHCOOLE",19/10/2020,492000.0,1347,53.186528700000004,-6.727058,3.940833352252957,53.1954453,-6.669876,1347,53.186528700000004,-6.727058,2.8565504850341954,53.1653621,-6.7028522,1347.0,53.186528700000004,-6.727058,LADYTOWN,87062
1347,1348,2157,"10 Fernleigh Dr, Carpenterstown, Dublin 15, D15 X5Y8, Ireland",53.3739282,-6.4035082999999995,Dublin,"10 FERNLEIGH DR, CARPENTERSTOWN RD, DUBLIN 15",19/10/2020,272500.0,1348,53.3739282,-6.4035082999999995,0.3867164674806576,53.3753316,-6.4088352,1348,53.3739282,-6.4035082999999995,0.37745692195511765,53.376026,-6.4079738,1348.0,53.3739282,-6.4035082999999995,CASTLEKNOCK-KNOCKMAROON,267040
1348,1349,2161,"10 Mangerton View, Killarney, Co. Kerry, V93 V12T, Ireland",52.060533,-9.507638900000002,Kerry,"10 MANGERTON VIEW, KILLARNEY, KERRY",19/10/2020,211500.0,1349,52.060533,-9.507638900000002,0.6096724200054705,52.0585011,-9.515911,1349,52.060533,-9.507638900000002,0.22970790694199725,52.0599353,-9.5044265,1349.0,52.060533,-9.507638900000002,KILLARNEY URBAN,77102
1349,1350,2156,"102 Ardilaun, Burrow, Portmarnock, Co. Dublin, D13 YX25, Ireland",53.426584899999995,-6.136450900000001,Dublin,"102 ARDILAUN, PORTMARNOCK, DUBLIN",19/10/2020,533000.0,1350,53.426584899999995,-6.136450900000001,0.5815112649478673,53.431772,-6.13749,1350,53.426584899999995,-6.136450900000001,0.5194872973718184,53.4219778,-6.1352029,1350.0,53.426584899999995,-6.136450900000001,PORTMARNOCK SOUTH,267111
1350,1351,2159,"Clondalkin, Co. Dublin, Ireland",53.3204476,-6.3946263,Dublin,"116 ARAS NA CLUAINE, BLOCK C, CLONDALKIN",19/10/2020,180000.0,1351,53.3204476,-6.3946263,0.09988889470225122,53.3204526,-6.3931241,1351,53.3204476,-6.3946263,0.14730451510677844,53.3217686,-6.3944961,1351.0,53.3204476,-6.3946263,CLONDALKIN-MONASTERY,267050
1351,1352,2164,"12 Barron Pl, Drumcondra, Dublin 9, D09 V8P9, Ireland",53.3718186,-6.260007,Dublin,"12 BARRON PLACE, DRUMCONDRA, DUBLIN 9",19/10/2020,370000.0,1352,53.3718186,-6.260007,0.3396675038456576,53.3745441,-6.2623067,1352,53.3718186,-6.260007,0.21727438712376473,53.3701693,-6.2582575,1352.0,53.3718186,-6.260007,DRUMCONDRA SOUTH C,268060
1352,1353,2169,"12 Jamestown Park, Jamestown, Ratoath, Co. Meath, A85 KD70, Ireland",53.503079099999994,-6.4557335,Meath,"12 JAMESTOWN PARK, RATOATH, MEATH",19/10/2020,365000.0,1353,53.503079099999994,-6.4557335,0.4253143694658035,53.499422,-6.4575933,1353,53.503079099999994,-6.4557335,0.216551153137643,53.5026329,-6.45255,1353.0,53.503079099999994,-6.4557335,RATOATH,167078
1353,1354,2163,"Lefkara, 12 Pollnarooma W, Salthill, Co. Galway, H91 PA9W, Ireland",53.2631715,-9.0994302,Galway,"12 POLLNAROOMA WEST, SALTHILL, GALWAY",19/10/2020,750000.0,1354,53.2631715,-9.0994302,1.1012410738057388,53.2646873,-9.0830859,1354,53.2631715,-9.0994302,0.5799237308641432,53.2676461,-9.103891,1354.0,53.2631715,-9.0994302,KNOCKNACARRAGH,68008
1354,1355,2160,"122 St Lawrence Rd, Clontarf, Dublin 3, D03 TX93, Ireland",53.363504000000006,-6.214875599999999,Dublin,"122 ST LAWRENCE ROAD, CLONTARF, DUBLIN 3",19/10/2020,650000.0,1355,53.363504000000006,-6.214875599999999,0.7949583378011351,53.3689601,-6.2225975,1355,53.363504000000006,-6.214875599999999,0.6407219518744817,53.3639404,-6.2244934,1355.0,53.363504000000006,-6.214875599999999,CLONTARF EAST D,268044
1355,1356,2166,"139 Temple Mills, Rathangan, Co. Kildare, R51 NX39, Ireland",53.223627799999996,-7.0055552,Kildare,"139 TEMPLE MILLS, RATHANGAN, CO KILDARE",19/10/2020,170000.0,1356,53.223627799999996,-7.0055552,0.9634078872307698,53.2183382,-6.9941143,1356,53.223627799999996,-7.0055552,0.32513552931264855,53.2214115,-7.0023777,1356.0,53.223627799999996,-7.0055552,RATHANGAN,87079
1356,1357,2142,"16 Brook Meadow, Kilmagig Upper, Avoca, Co. Wicklow, Y14 PP68, Ireland",52.848372999999995,-6.201386599999999,Wicklow,"16 BROOK MEADOWS, AVOCA, ARKLOW",19/10/2020,289000.0,1357,52.848372999999995,-6.201386599999999,5.721558953784154,52.8013701,-6.1669672,1357,52.848372999999995,-6.201386599999999,0.5448641896682043,52.852058,-6.2067213,1357.0,52.848372999999995,-6.201386599999999,BALLYARTHUR,257012
1357,1358,2143,"160 Marigold Ave, Priorswood, Dublin 17, D17 HW21, Ireland",53.3993929,-6.1905673,Dublin,"160 MARIGOLD AVE DARNDALE, DUBLIN 17, DUBLIN",19/10/2020,180000.0,1358,53.3993929,-6.1905673,1.3530975617393732,53.3929374,-6.1732944,1358,53.3993929,-6.1905673,0.16719205423036523,53.3983085,-6.1923102,1358.0,53.3993929,-6.1905673,PRIORSWOOD C,268119
1358,1359,2141,"17 Garraí Sheáin, Roscam, Co. Galway, H91 VEV2, Ireland",53.2748848,-8.9730545,Galway,"17 GARRAI SHEAIN, ROSCAM, GALWAY",19/10/2020,295000.0,1359,53.2748848,-8.9730545,1.1507913616454724,53.2824504,-8.9848373,1359,53.2748848,-8.9730545,1.1377586649615687,53.2828157,-8.9838373,1359.0,53.2748848,-8.9730545,BALLYBAAN,68001
1359,1360,2148,"18 Scott Park, Kilruddery Demesne East, Bray, Co. Wicklow, Ireland",53.189497499999995,-6.1032696,Wicklow,"18 SCOTT PARK, BOGHALL RD, BRAY",19/10/2020,480000.0,1360,53.189497499999995,-6.1032696,0.3228565254852489,53.1923006,-6.1020267,1360,53.189497499999995,-6.1032696,0.1305029116832211,53.1896749,-6.1013355,1360.0,53.189497499999995,-6.1032696,KILMACANOGE,257051
1360,1361,2114,"21 St Gerard's Rd, Whitehall, Dublin 12, D12 RH32, Ireland",53.30986020000001,-6.3294393,Dublin,"21 ST GERARDS RD, GREENHILLS, DUBLIN 12",19/10/2020,360000.0,1361,53.30986020000001,-6.3294393,0.11951758800927138,53.3089898,-6.3304914,1361,53.30986020000001,-6.3294393,0.13201214907846337,53.3086889,-6.3291287,1361.0,53.30986020000001,-6.3294393,TERENURE-St. JAMES,267157
1361,1362,2112,"22 Ferndale, Cloonyscrehane, Newcastle West, Co. Limerick, V42 F993, Ireland",52.446162699999995,-9.0449758,Limerick,"22 FERNDALE, NEWCASTLE WEST, LIMERICK",19/10/2020,260000.0,1362,52.446162699999995,-9.0449758,1.1943655627420016,52.4559271,-9.0522728,1362,52.446162699999995,-9.0449758,0.7125304399704218,52.4487503,-9.0545815,1362.0,52.446162699999995,-9.0449758,NEWCASTLE RURAL,127115
1362,1363,2115,"24 Lambay Rd, Glasnevin, Dublin 9, D09 TK64, Ireland",53.3765213,-6.2615169999999996,Dublin,"24 LAMBAY RD, DRUMCONDRA, DUBLIN 9",19/10/2020,575000.0,1363,53.3765213,-6.2615169999999996,0.22625769350388392,53.3745441,-6.2623067,1363,53.3765213,-6.2615169999999996,0.33280402829705363,53.3748008,-6.2574185,1363.0,53.3765213,-6.2615169999999996,DRUMCONDRA SOUTH C,268060
1363,1364,2111,"Bachelors Walk Apartments, Bachelors Walk, North City, Dublin 1, Ireland",53.347089000000004,-6.2624144,Dublin,"248 BACHELORS WALK APTS, BACHELORS WALK, DUBLIN 1",19/10/2020,235000.0,1364,53.347089000000004,-6.2624144,0.6720061711400667,53.3522063,-6.2570492,1364,53.347089000000004,-6.2624144,0.5696740434909093,53.3513263,-6.2576071,1364.0,53.347089000000004,-6.2624144,NORTH CITY,268106
1364,1365,2099,"26 d'alton Dr, Salthill, Co. Galway, H91 X0AN, Ireland",53.26654820000001,-9.079853,Galway,"26 DALTON DR, SALTHILL, GALWAY",19/10/2020,755000.0,1365,53.26654820000001,-9.079853,0.29873297999911397,53.2646873,-9.0830859,1365,53.26654820000001,-9.079853,0.29873297999911397,53.2646873,-9.0830859,1365.0,53.26654820000001,-9.079853,SALTHILL,68018
1365,1366,2102,"27 Brickfield Dr, Drimnagh, Dublin 12, D12 T665, Ireland",53.3302213,-6.3036845,Dublin,"27 BRICKFIELD DR, CRUMLIN, DUBLIN 12",19/10/2020,462000.0,1366,53.3302213,-6.3036845,0.4088014453035284,53.329421,-6.297683,1366,53.3302213,-6.3036845,0.37062837559983686,53.32792,-6.3077134,1366.0,53.3302213,-6.3036845,CRUMLIN B,268052
1366,1367,2100,"27 Fairfield Ave, East Wall, Dublin, D03 KF63, Ireland",53.355384400000005,-6.2369951,Dublin,"27 FAIRFIELD AVENUE, EAST WALL, DUBLIN 3",19/10/2020,366000.0,1367,53.355384400000005,-6.2369951,0.9414994801461488,53.3584422,-6.2502078,1367,53.355384400000005,-6.2369951,0.5126481681044036,53.3587102,-6.2423326,1367.0,53.355384400000005,-6.2369951,NORTH DOCK B,268108
1367,1368,2103,"Lanesborough Mews, Jamestown Little, Dublin 11, Ireland",53.40263929999999,-6.293918799999999,Dublin,"29 COURTYARD MEWS, LANESBOROUGH, DUBLIN 11",19/10/2020,177500.0,1368,53.40263929999999,-6.293918799999999,1.5491092704387432,53.3894011,-6.286723,1368,53.40263929999999,-6.293918799999999,1.2597320587380056,53.3960099,-6.3093012,1368.0,53.40263929999999,-6.293918799999999,DUBBER,267066
1368,1369,2110,"29 St Lawrence Rd, Clontarf, Dublin 3, D03 VF61, Ireland",53.36478,-6.2149778,Dublin,"29 ST LAWRENCE RD, CLONTARF, DUBLIN 3",19/10/2020,650000.0,1369,53.36478,-6.2149778,0.6875101808307401,53.3689601,-6.2225975,1369,53.36478,-6.2149778,0.6389519041352695,53.3639404,-6.2244934,1369.0,53.36478,-6.2149778,CLONTARF WEST C,268048
1369,1370,2098,"299 Ballyfermot Rd, Kylemore, Dublin 10, D10 F882, Ireland",53.3420865,-6.354134999999999,Dublin,"299 BALLYFERMOT ROAD, DUBLIN 10",19/10/2020,230000.0,1370,53.3420865,-6.354134999999999,0.290532568922299,53.3446958,-6.3542329,1370,53.3420865,-6.354134999999999,0.3277857327218796,53.343076,-6.3494897,1370.0,53.3420865,-6.354134999999999,KYLEMORE,268095
