Property ID,Latitude,Longitude,Latitude_rad,Longitude_rad,Dist_Nearest_Food_Amenity_to_Property,Food_Amenity_id,Nearest_Food__Amenity_to_Property,Number_Food__Amenity_to_Property,Dist_Nearest_Outdoor_Amenity_to_Property,Outdoor_Amenity_id,Nearest_Outdoor_Amenity_to_Property,Number_Outdoor__Amenity_to_Property,Dist_Nearest_Shopping_Amenity_to_Property,Shopping_Amenity_id,Nearest_Shopping_Amenity_to_property,Number_Shopping_Amenity_to_Property,Dist_Nearest_Culture_Amenity_to_Property,Culture_Amenity_id,Nearest_Culture_Amenity_to_property,Number_Culture_Amenity_to_Property,Dist_Nearest_Indoor_Amenity_to_Property,Indoor_Amenity_id,Nearest_Indoor_Amenity_to_property,Number_Indoor_Amenity_to_Property
4446622,54.0024691,-6.4141011,0.94252089,-0.111947183,0.486347648,Act6170,The Jockey's,8,1.13750103,Act6493,The Táin Way,2,0.903924323,Act4233,Marshes Shopping Centre,1,1.134968882,Act1719,County Museum Dundalk,4,0.912959144,Act165,An Táin Arts Centre,4
4461425,53.2780706,-6.2321023,0.929877751,-0.108770704,0.236429621,Act3143,IMI Conference Centre & Residence,34,1.316931362,Act3456,Jump Zone Sandyford,25,1.198824008,Act2200,Dundrum Town Centre,8,1.026322806,Act3142,"Imaginosity, Dublin Children’s Museum",9,0.850036974,Act7155,Zero Latency Dublin,9
4468468,53.1798751,-6.7826946,0.928163916,-0.118380353,0.843484664,Act3000,Harrigan’s Bar and Restaurant,2,2.700785288,Act4609,Newbridge Golf Club,7,1.034820218,Act4613,Newbridge Silverware Visitor Centre,2,0.82086855,Act3583,Kildare Heritage and Genealogy Company,2,0.822488622,Act5133,Riverbank Arts Centre,3
4467953,51.8917243,-8.445444,0.905681444,-0.147400805,1.618432586,Act2069,Douglas Farmers Market,61,1.864812349,Act4170,Mahon Golf Club,13,1.883630804,Act4611,Newbridge Silverware,8,0.780050154,Act4334,Michael O’Sullivan Photography,39,1.539262655,Act1530,Club Vitae Gym Cork,26
4459925,53.2866311,-6.1683446,0.93002716,-0.107657923,0.968087397,Act403,Bakers Corner,46,1.761999859,Act3285,Irish National Sailing School,15,1.748670428,Act754,Blackrock Market,7,0.969418031,Act3277,Irish Jewellery Design School,17,1.298410095,Act5356,Seapoint  Beach,14
4270967,53.3870051,-6.2043792,0.931779017,-0.108286845,1.931599178,Act622,Beaumont House,29,1.938499626,Act1518,Clontarf Golf Club,10,2.847436847,Act4765,Omni Park Shopping Centre,1,1.233999439,Act5381,Shackleton Outdoor Education Centre,8,1.976138187,Act301,Astropark Events,14
4460217,53.1230936,-6.0753218,0.927172892,-0.106034369,1.428824308,Act6263,The National Garden Exhibition Centre - Arboretum Kilquade,11,1.577708241,Act1339,Charlesland Golf Club,9,2.50893687,Act143,AMOC Jewellery,1,4.4145466,Act137,Altidore Castle,2,2.593634832,Act2943,Greystones Beach,5
4418034,51.629656,-8.7020183,0.901107489,-0.151878871,0.559140531,Act6210,The Lifeboat Inn,4,0.786339377,Act8186,Gecko Adventures,7,0.747601718,Act11480,Courtmacsherry Community Cooperative Shop,1,4.50425822,Act6600,Timoleague Abbey,3,0.891089462,Act342,Atlantic Whale and Wildlfe Tours,1
4467997,53.2674916,-8.9229494,0.929693113,-0.155734846,0.47377512,Act4949,Poppy Seed Café,3,3.199566822,Act5119,Rinville Park,3,0.569825598,Act2393,Evergreen Healthfoods Oranmore,2,0.43426423,Act6127,The Hooker Brewery,2,0.458748277,Act2649,Galway Bay Executive Travel,3
4417856,52.2694636,-6.394429,0.912274238,-0.11160384,0.692879827,Act7028,Wild & Native Seafood Restaurant,4,1.632252592,Act5200,Rosslare Golf Club,1,9.003677967,Act4236,Martin Doyle Goldsmith,0,7.014478437,Act5762,Tacumshane Windmill,0,0.818164516,Act6413,The SeaSpa at Kelly's Resort Hotel,2
4450897,53.2213632,-7.8871271,0.92888802,-0.137656336,6.826495321,Act3035,Hennessy's Pub,0,7.536075004,Act4341,Mid Ireland Adventure,0,11.61372947,Act4316,Metal Mayhem - Metal Work,0,11.59861558,Act1505,Clonfert Cathedral,0,2.870603289,Act1515,Clonony Castle,1
4466043,53.2949231,-6.1428073,0.930171883,-0.107212213,0.265675101,Act2747,Gilbert and Wright Dun Laoghaire,39,0.304888996,Act3285,Irish National Sailing School,12,0.328118567,Act791,Bloomfields Shopping Centre,6,0.783337322,Act4570,National Maritime Museum of Ireland,13,0.246283481,Act2992,Harbour Splash,9
4461235,53.2733409,-6.3381239,0.929795202,-0.11062113,0.872339057,Act1359,China House,7,0.264443997,Act6685,Trails and Tales,17,2.674834675,Act6475,The Square,2,1.850462714,Act1907,Des Carty Traditional Music School,3,0.216524993,Act4442,Mountain Leaders,7
4463380,53.138296,-6.8374601,0.927438224,-0.119336191,5.124358768,Act3450,Judge Roy Beans,0,0.934377022,Act4272,McDonagh Pitch And Putt Club,7,4.990750272,Act4613,Newbridge Silverware Visitor Centre,1,4.990750272,Act4612,Newbridge Silverware - Museum of Style Icons,1,0.944975085,Act1810,Curragh Military Museum,2
4420654,53.4143065,-6.1525145,0.932255516,-0.107381635,2.715919476,Act3860,Lalis Restaurant,16,2.026171228,Act4180,Malahide Golf Club,9,6.001048865,Act3117,Howth Market,0,1.765375051,Act5625,St Doulagh's Church,6,2.115504519,Act2401,Excursions Ireland,4
4428406,54.9854264,-7.7229793,0.959676731,-0.134791417,3.340349167,Act6427,The Silver Tassie Restaurant,12,2.814707433,Act6721,Tropical World,6,3.53636421,Act3951,Letterkenny Shopping Centre,2,3.167020899,Act3337,IUNVA Post 19,4,3.56063276,Act2025,Donegal Regional Cultural Centre,9
4455668,52.9867868,-6.9943297,0.92479389,-0.122074082,2.728496984,Act397,Bailey’s Bistro at Clanard Court Hotel,2,0.694739265,Act328,Athy Self Guided Historic Town Walk,3,19.25712446,Act3586,Kildare Village Outlet Shopping,0,11.55848591,Act1237,Castlefarm Shop,0,0.919483893,Act326,Athy Heritage Centre & Museum,2
4466474,53.2833785,-6.4241143,0.929970391,-0.112121946,1.544200155,Act6235,The Maple Tree Bar & Bistro,4,1.22058923,Act5594,Specialized Ireland,9,3.502509865,Act6475,The Square,1,3.97478308,Act1907,Des Carty Traditional Music School,3,4.104289763,Act3561,Kidspace Indoor Playcentre,2
4436043,53.324906,-6.2800722,0.930695183,-0.109607937,0.788788823,Act4025,Locks Brasserie,384,0.646441129,Act2255,Eamonn Ceannt Park,91,1.49167824,Act6791,Urban Plant Life Garden Centre,69,0.716880399,Act2144,Dublin International Foundation College,167,0.918481404,Act9883,Little Gem Private Tours of Ireland,236
4410144,53.2625807,-6.2072093,0.929607401,-0.10833624,0.9049503,Act3939,Leopardstown Farmers Market,26,1.220245684,Act3456,Jump Zone Sandyford,17,2.684372439,Act3725,Kilternan Country Market,7,1.762904562,Act3142,"Imaginosity, Dublin Children’s Museum",9,1.180487419,Act2860,GoQuest,9
4465750,52.107235,-9.6235433,0.909442815,-0.167962516,4.209023268,Act618,Beaufort Bar and Restaurant,1,0.488354935,Act4946,Pony Tales Stables,2,9.435270137,Act5015,Quill's Woollen Market,0,4.121105159,Act3551,Kerry Woollen Mills,1,4.817349321,Act5246,S O'C Guiding Service,1
4459169,53.6278277,-6.539121,0.935982164,-0.114129192,6.009817956,Act5771,Tara Na Ri Pub,0,7.412612662,Act2384,Evasion Pêche Irlande,0,10.23176956,Act4586,Navan Shopping Centre,0,4.91446154,Act5494,Skryne Church,1,7.253031985,Act3065,Hill of Tara,0
4464680,53.2821602,-6.2140258,0.929949128,-0.10845521,0.492146704,Act1360,China Sichuan Restaurant,32,1.057489761,Act3456,Jump Zone Sandyford,26,1.224384505,Act5698,Stillorgan Village Centre,8,0.560459902,Act3142,"Imaginosity, Dublin Children’s Museum",10,0.511059076,Act7155,Zero Latency Dublin,11
4463336,52.1464447,-7.0041745,0.910127153,-0.122245906,0.463767928,Act6206,The Lemon Tree Catering & Café,5,0.742543357,Act2222,Dunmore East - Coastal Walk,5,12.29662077,Act686,Bevel Furniture,0,6.379282234,Act4027,Loftus Hall,0,0.671620516,Act2224,Dunmore East Beach ,3
4465381,53.3046403,-6.2797989,0.93034148,-0.109603167,0.785978514,Act8181,Kidspace Rathfarnham,340,0.701109999,Act1217,Castle Golf Club,79,1.736090847,Act1266,Cathedral Stamps,66,1.700268632,Act2330,Emerald Cultural Institute,129,0.775039045,Act5060,Rathfarnham Castle,145
4466878,51.8688407,-8.4861615,0.905282049,-0.148111459,0.483702509,Act935,Bull McCabe’s,53,2.549461892,Act688,BEYOND THE GLASS Cycle Tour of Cork City,12,3.297981969,Act6409,The Sandwich Stall,8,2.686813031,Act6760,UCC Visitors' Centre,37,1.808389095,Act1375,Chuckies Playzone,21
4427407,53.4024518,-6.2996518,0.932048613,-0.109949666,2.524410584,Act521,Ballymun Market,18,2.476004388,Act5444,Silloge Park Public Golf Course,7,3.526250466,Act6608,Tipperary Crystal,2,3.344984035,Act1864,DCU Language Services  -Dublin City University,5,2.27283344,Act4616,Newgrange & Boyne Valley - Day Tours Unplugged,10
4444708,52.0660203,-9.5198298,0.908723483,-0.166152374,0.855895281,Act2626,Gaby's Seafood Restaurant,36,0.890141486,Act3650,Killarney Riding Stables,19,1.019214655,Act5015,Quill's Woollen Market,3,0.72119259,Act5639,St Mary's Catholic Church Killarney,6,0.80883303,Act3797,Knockreer House And Gardens,32
4459619,53.6100358,-6.2028325,0.935671637,-0.10825985,3.889971955,Act243,Ardgillan Castle Café,3,2.067454698,Act407,Balbriggan Golf Club,2,13.11972386,Act229,Architectural Furniture,0,3.850076685,Act244,Ardgillan Demesne,2,0.717094632,Act2915,Green Landscapes Social Golf Breaks Ireland,1
4459004,53.7054303,-6.3027365,0.937336585,-0.110003504,3.130963598,Act4289,McHughs Bar & Venue,7,3.156233495,Act5008,Quay Cycles Bicycle Hire,5,1.850453245,Act229,Architectural Furniture,5,2.597911385,Act620,Beaulieu House and Gardens,3,2.447251234,Act7148,YourWay Ireland,11
4453397,53.7059095,-6.3000954,0.937344949,-0.109957408,3.273854005,Act4289,McHughs Bar & Venue,7,3.088008042,Act6380,The River Boyne,5,1.697132048,Act229,Architectural Furniture,5,2.510749957,Act620,Beaulieu House and Gardens,3,2.510749957,Act621,Beaulieu House Gardens,11
4455255,52.5398852,-7.3895624,0.916993985,-0.128972194,0.42997415,Act1037,Café L'Arche,2,1.42569513,Act1076,Callan Golf Club,1,0.690136011,Act3529,Keoghs Model Bakery,2,5.835758157,Act5244,Ryeland House Cookery School,0,11.37662404,Act5553,Small Escorted Tours of Ireland,0
4465186,53.3345477,-8.1984223,0.930863462,-0.143089463,19.08007284,Act305,Ath Luain Restaurant - Shamrock Lodge Hotel,0,4.469628442,Act430,Ballinasloe Golf Club,1,19.50170085,Act5856,The Bastion Gallery,0,8.728104218,Act5857,The Battle of Aughrim Visitor Centre,0,14.11644525,Act1507,Clonmacnoise - Monastic site,0
4459250,53.3839264,-6.0667513,0.931725283,-0.105884785,0.244659595,Act6132,The House,9,0.137347011,Act5385,Shane's Howth Adventures,19,0.661896949,Act3117,Howth Market,1,0.362009403,Act10993,Howth Writing Workshops,6,0.454316836,Act1127,Carlow Carriages,3
4461323,52.6709939,-8.6370869,0.919282264,-0.150745604,0.942966716,Act4348,Milano Restaurant,29,0.92411441,Act3977,Limerick Medieval Walking Trail,17,5.428034988,Act4780,Orchard Pottery,0,0.512390139,Act6575,Thomond Park,12,0.624788905,Act6707,Treaty Stone,24
4387753,53.28389,-6.4402112,0.929979319,-0.11240289,0.639700626,Act6235,The Maple Tree Bar & Bistro,2,0.692951355,Act1396,Citywest Hotel Golf Club,9,4.564165625,Act6475,The Square,1,4.948098255,Act3210,International Language Services,1,3.134966872,Act3561,Kidspace Indoor Playcentre,2
4427504,53.2973569,-6.1699786,0.930214361,-0.107686441,0.698250733,Act3351,Jack O'Rourkes,43,1.413964898,Act50,Aboveboard,13,0.672423667,Act754,Blackrock Market,7,0.330450784,Act3277,Irish Jewellery Design School,16,0.44126893,Act5356,Seapoint  Beach,14
4464895,53.5634505,-6.8043745,0.93485857,-0.118758739,1.186676785,Act836,Bounty Bar,2,0.932216316,Act2767,Glebe Golf Course,5,12.7668226,Act4586,Navan Shopping Centre,0,1.325402222,Act6713,Trim Visitor Centre,3,1.138073817,Act357,Aura Leisure Centre Trim,4
4466670,53.2613316,-6.2245135,0.9295856,-0.108638255,0.93824145,Act5289,Sandyford House Bar & Restaurant,25,1.211395962,Act6311,The Paddocks Riding Centre,20,3.079171237,Act3725,Kilternan Country Market,6,1.85865572,Act3142,"Imaginosity, Dublin Children’s Museum",3,1.424610684,Act3456,Jump Zone Sandyford,8
4089421,52.5427912,-7.39284,0.917044705,-0.129029399,0.188567285,Act1037,Café L'Arche,2,1.793165109,Act1076,Callan Golf Club,1,0.403544773,Act3607,Kilkenny Crystal,2,5.72391571,Act5244,Ryeland House Cookery School,0,11.44949445,Act5553,Small Escorted Tours of Ireland,0
4400421,53.3431908,-6.2433992,0.931014313,-0.108967873,0.233083293,Act3485,KC Peaches - Pearse Street,391,0.363181525,Act2927,Greenaer,90,0.287325597,Act5985,The Design Tower,66,0.119800934,Act2127,Dublin City Archives,167,0.328240774,Act868,Breda Haugh Jeweller and Designer,231
4463963,53.450879,-6.1824101,0.932893827,-0.107903412,1.353872062,Act8646,Avoca Malahide,28,1.352244967,Act4176,Malahide Castle and Gardens,12,7.780346023,Act4765,Omni Park Shopping Centre,0,1.598839861,Act8654,Casino Model Railway Museum,11,4.811262136,Act4960,Portmarnock Beach,1
4467100,53.3879699,-6.3932206,0.931795856,-0.111582749,0.383056385,Act5817,TGI Fridays Blanchardstown,9,0.981066426,Act6627,Tolka Valley Park,15,0.457593476,Act767,Blanchardstown Shopping Centre,2,1.874650414,Act3047,Hibernia Roots,2,1.263860692,Act5382,Shamrock Taxi Tours,5
4461312,51.869486,-8.4331189,0.905293312,-0.147185691,0.869651105,Act2287,Eco Douglas,56,0.879170204,Act6580,Thru The Links Golf Travel,9,4.094659849,Act4611,Newbridge Silverware,8,3.38882389,Act4334,Michael O’Sullivan Photography,33,0.631641197,Act7073,Wild Way Tours,21
4459799,51.8881133,-8.4978855,0.90561842,-0.148316081,0.559273925,Act6779,University College Cork -UCC,55,0.466377102,Act688,BEYOND THE GLASS Cycle Tour of Cork City,11,1.909600008,Act6409,The Sandwich Stall,8,0.676602571,Act6760,UCC Visitors' Centre,36,0.901019621,Act6067,The Glucksman Gallery,22
4468830,53.1856721,-8.9096455,0.928265093,-0.155502649,2.971685184,Act4410,Moran's Oyster Cottage,4,5.542869664,Act2953,Guided Burren Walks,0,5.431729176,Act4503,Murphy Store,0,2.775769213,Act1071,Caimileon Art Studio,1,2.91229168,Act5775,Tarrea Queen Tours,2
4420068,53.3323953,-6.2867526,0.930825896,-0.109724532,0.874782205,Act5798,Teeling Whiskey Distillery,387,0.474256272,Act6874,War Memorial Gardens,91,0.683199465,Act6791,Urban Plant Life Garden Centre,68,0.545531309,Act2144,Dublin International Foundation College,168,0.811881585,Act789,BLOCK T,237
4454321,53.3621926,-6.2938724,0.931345957,-0.109848796,1.048862011,Act2160,Dublin Zoo,377,1.327328416,Act227,Arbour Hill Cemetery,90,1.93537626,Act2310,Eily O Connell - Jeweller,64,1.166878122,Act224,Áras an Uachtaráin,164,0.388291147,Act6661,Touristy Ireland,234
4452954,53.3451256,-6.2366184,0.931048082,-0.108849525,0.225775256,Act4521,"MV Cill Airne, Dublin's Floating Restaurant & Bar on the River Liffey",393,0.451477334,Act6843,Wakedock,93,0.40807123,Act5985,The Design Tower,65,0.423678884,Act869,Breda Haugh Jeweller Designer,163,0.23122824,Act6284,The Old Liffey Ferry,230
4417217,51.8970648,-8.5151443,0.905774653,-0.148617304,0.59507375,Act6464,The Spa at The Kingsley Hotel,50,1.168321754,Act5872,The Bike Shed,10,2.727827167,Act22,53 Degrees North,8,0.46124097,Act4736,Old Cork Waterworks Experience,36,1.480696391,Act1682,Cork Photo Gallery,20
4450755,53.376076,-6.244793,0.931588268,-0.108992199,0.187962885,Act6418,The Shanard Restaurant,366,1.287360608,Act2947,Griffith Park,79,1.798365122,Act4765,Omni Park Shopping Centre,63,1.353661163,Act1864,DCU Language Services  -Dublin City University,155,1.760416148,Act2362,Ericsson Skyline Tour Croke Park,227
4436212,53.3801511,-6.2352235,0.931659392,-0.10882518,0.6105527,Act622,Beaumont House,324,1.302139731,Act1518,Clontarf Golf Club,72,1.533681583,Act4765,Omni Park Shopping Centre,56,1.632816464,Act1864,DCU Language Services  -Dublin City University,136,1.914000451,Act301,Astropark Events,220
4459459,53.2863467,-6.2494836,0.930022196,-0.109074065,0.258320025,Act6556,The Willows,47,0.335308657,Act7102,Wonderful Ireland Walking Holidays,27,0.485873556,Act2200,Dundrum Town Centre,9,2.396087705,Act3142,"Imaginosity, Dublin Children’s Museum",13,1.661132784,Act10984,Studio ID-11,12
4462197,53.2517952,-9.1531416,0.929419159,-0.159752458,0.06598056,Act6788,Upstairs @ West Restaurant,7,1.371257735,Act2752,Give It A Go - Sea Kayaking,4,0.201113263,Act2388,Evergreen Healthfoods Barna,1,1.892206138,Act6674,Trá na gCeann (Silver Strand),2,1.748640255,Act5450,Silverstrand Beach,5
4450130,53.2885142,-6.1575312,0.930060026,-0.107469193,0.656784104,Act5357,Seapoint Fish & Grill,41,1.090095044,Act3285,Irish National Sailing School,16,1.327644498,Act791,Bloomfields Shopping Centre,6,0.784544078,Act5990,The Dillon Garden,17,1.11737007,Act5356,Seapoint  Beach,14
4459852,53.2727792,-6.2536184,0.929785399,-0.109146231,1.257952584,Act2411,Explorium,27,0.566122582,Act6849,Walkabout Wicklow - Guided Walks and Tours in Ireland,24,1.262391552,Act5028,Rachel Swan,5,2.506966905,Act3142,"Imaginosity, Dublin Children’s Museum",5,1.259055046,Act10984,Studio ID-11,8
4449315,54.9535224,-7.7105413,0.959119901,-0.134574333,0.43508302,Act259,Arena 7 Leisure Complex,12,1.69194276,Act507,Ballymacool Town Park,6,0.967182552,Act3951,Letterkenny Shopping Centre,2,0.372733452,Act3745,Kinnegar Brewing,4,1.391824762,Act2025,Donegal Regional Cultural Centre,10
4444304,53.3905683,-6.2061171,0.931841206,-0.108317177,1.740251618,Act1030,Café at Butlers Chocolate Experience,28,2.228323998,Act1518,Clontarf Golf Club,11,2.678713107,Act4765,Omni Park Shopping Centre,1,0.834313192,Act5381,Shackleton Outdoor Education Centre,7,1.679359455,Act301,Astropark Events,11
4450841,51.8548458,-8.2808041,0.905037792,-0.144527296,1.143840179,Act1553,Cobh Farmers Market,4,0.972809091,Act1552,Cobh Cathedral Bells Crypt and Bridewell Tour,13,8.859057653,Act3009,Hassett's Bakery,0,0.961487767,Act5259,Saint Colman's Cathedral,9,0.873085332,Act2994,Harbour Yacht Management Ltd.,3
4354290,53.2822241,-6.3029664,0.929950243,-0.110007516,1.419544059,Act6288,The Old Orchard Inn,21,1.198739353,Act2301,Edmondstown Golf Club,22,2.222418139,Act5028,Rachel Swan,6,0.794088076,Act4535,My Irish Landscape,5,2.178784778,Act5060,Rathfarnham Castle,10
4420923,53.612494,-6.2113205,0.935714541,-0.108407994,4.256421362,Act5770,Tara Lounge & Mornington Restaurant,3,2.647633921,Act407,Balbriggan Golf Club,2,12.64859789,Act229,Architectural Furniture,0,4.454107161,Act244,Ardgillan Demesne,2,1.322159474,Act2915,Green Landscapes Social Golf Breaks Ireland,1
4466813,53.3400909,-6.2698493,0.93096021,-0.109429514,0.28697562,Act7004,Whitefriar Grill,390,0.197999085,Act1824,Cycle Dublin Bike Tours,94,0.251263175,Act3435,Johnston Antiques,66,0.110867222,Act4234,Marsh's Library,168,0.191637659,Act3366,Jam Art Factory,237
4462219,52.8687482,-8.2176672,0.922733727,-0.143425349,1.347409868,Act3361,Jade Court Chinese Restaurant,7,1.223614312,Act4591,Nenagh Cycle Hub,3,3.980752944,Act3420,John Hanly and Co. Ltd. Factory Shop,1,1.186673205,Act4594,Nenagh Heritage Centre & North Tipp Genealogy Centre,2,1.371216509,Act4590,Nenagh Castle,1
4422565,53.4155472,-7.2945114,0.93227717,-0.127313241,6.640020053,Act6757,Tyrrellspass Castle Restaurant,0,8.450362791,Act4490,Mullingar Golf Club,0,38.04059075,Act1508,Clonmacnoise Pottery,0,7.247628877,Act4669,O’Meara’s Garden Pavilion,0,6.282941417,Act3853,Lakeland Shooting Centre,0
4464171,52.7081422,-8.5007665,0.919930624,-0.148366364,0.550333376,Act70,Acorn Restaurant,4,0.677290107,Act5131,River Shannon Salmon Fishing,5,5.808252987,Act4780,Orchard Pottery,0,0.50703056,Act3273,Irish Harp Centre & Music School,1,5.744794396,Act3310,Irish World Academy of Music and Dance,0
4439927,51.9042655,-8.4934133,0.905900329,-0.148238027,0.8668953,Act2593,Franciscan Well Brewery and Brew Pub,55,0.930409123,Act2531,Fitzgerald's Park,11,1.342271145,Act22,53 Degrees North,8,0.710006834,Act1667,Cork City Gaol Heritage Centre,36,0.519616365,Act3919,LeisureWorld Churchfield,21
4435817,52.3902253,-6.9413293,0.914381927,-0.121149051,0.579978454,Act1043,Café Nutshell,5,0.564313198,Act4606,New Ross Self Guided Historic Town Walk,6,16.7235846,Act2168,Duiske Glass,0,0.568464129,Act6021,The Emigrant Trail,1,0.46176888,Act5562,Solas Croi Spa at Brandon House Hotel,3
4442405,53.3493648,-6.2394634,0.93112207,-0.10889918,0.266305708,Act2158,Dublin Wine Rooms,392,0.464323084,Act1391,City Kayaking,93,0.827338427,Act5985,The Design Tower,66,0.468464822,Act6169,The Jeanie Johnston,165,0.138238225,Act2917,Green On Red Gallery,231
4467469,53.9897733,-7.3778951,0.942299306,-0.128768561,0.856596289,Act1278,Cavan Farmer's Market,3,1.305862836,Act1715,County Cavan Golf Club,2,42.65067642,Act8602,Liz Christy Hand-Woven in Ireland Studio and Shop,0,1.089604143,Act1279,Cavan Heritage and Genealogy Centre,3,0.146926966,Act11151,Ireland Discovery Tours,6
4467695,53.3657995,-6.1804371,0.931408909,-0.107868977,0.480174686,Act7103,Wongs Chinese Restaurant Clontarf Road,29,0.334287994,Act5000,Pure Magic Kitesurfing Dublin,11,4.741221205,Act5985,The Design Tower,1,3.38826156,Act1433,Clasac,9,2.544998686,Act7083,WILDIRISH Motorcycle Tours,31
4460070,51.877278,-8.5146129,0.905429308,-0.14860803,1.800410146,Act7127,Wylam Chinese Restaurant,49,1.446705119,Act5872,The Bike Shed,11,3.552294819,Act6409,The Sandwich Stall,8,2.006649548,Act4736,Old Cork Waterworks Experience,35,0.467077289,Act1375,Chuckies Playzone,19
