,amenity_id,lattitude,longitutude,amenity,Distance,Score,Amenity_Group
28161,Act28161,53.579678,-6.109053,Red Bank Restaurant,,,"Food and Drink,Restaurant,Seafood,Vegetarian"
28162,Act28162,52.8380071,-9.4312308,Red Cliff Lodge Restaurant,,,"Food and Drink,Restaurant"
28163,Act28163,52.073854,-9.881866,Red Fox Inn,,,"Food and Drink,Restaurant,Pubs and Bar"
28164,Act28164,53.675023,-6.4615279,Red Mountain Open Farm,,,"Agriculture,Nature and Wildlife,Horse Riding,Equestrian,Learning,Photography,Walking,Visitor Farm,Cafe,Food and Drink,Tour"
28165,Act28165,53.0663894,-8.3010667,Red Oak Restaurant,,,"Food and Drink,Restaurant"
28166,Act28166,53.3694125,-6.1756794,"Red Stables Food Market, St Anne’s Park",,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
28167,Act28167,51.5481512568675,-8.93301433711338,Red Strand  Green Coast Beach 2019,,,Beach
28168,Act28168,51.9260896,-7.8703526,Redbarn Beach ,,,Beach
28169,Act28169,55.1587991,-7.122708,Redcastle Golf Club,,,"Golf,Golf Course"
28170,Act28170,52.8361036,-6.9263059,Reddy's Bar and Restaurant,,,"Food and Drink,Restaurant,Pubs and Bar"
28171,Act28171,53.172572,-6.9611799,Redhills Adventure,,,"Covid Safety Charter,Activity Operator,Adventure Park,Venue,Sports Venues"
28172,Act28172,52.8322115,-6.2349607,Redmond Restaurant - Woodenbridge Hotel,,,"Food and Drink,Restaurant"
28173,Act28173,53.138996,-8.10585,Redwood Castle,,,"Photography,Learning,Historic Houses and Castle,Castle,Tour"
28174,Act28174,52.354155,-6.505917,Reeds Restaurant,,,"Food and Drink,Restaurant"
28175,Act28175,55.1318283,-7.4526224,Reel Irish Music Tours,,,"Tour,Activity Operator"
28176,Act28176,52.2604982,-7.1054205,Reginald Tower (Closed at present for essential maintenance),,,"Museums and Attraction,Historic Houses and Castle"
28177,Act28177,53.3388963,-6.2558351,Reillys Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
28178,Act28178,52.0664342,-9.5393155,Renew Beauty Spa at Castlerosse Park Resort,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
28179,Act28179,53.3500484898226,-6.25321743426957,Rent A Bike Dublin,,,"Bike Rental,Cycling"
28180,Act28180,53.3643116538844,-6.73236802640827,Rent My Barge - Anam Cara,,,"Cruising,Activity Operator,Boat,Tour"
28181,Act28181,53.6067584485363,-9.98772414890141,Renvyle Green Coast Beach 2019,,,Beach
28182,Act28182,53.3721066990091,-6.25270147731555,Restaurant 104,,,"Food and Drink,Restaurant,Seafood,Vegetarian"
28183,Act28183,51.5625077,-9.4606909,Restaurant Chestnut,,,"Food and Drink,Restaurant"
28184,Act28184,51.7065309,-8.5233554,Restaurant d'Antibes,,,"Food and Drink,Restaurant"
28185,Act28185,53.6432353461071,-6.49105376757814,Retro Camper Ltd,,,"Coach,Road,Transport"
28186,Act28186,52.5625538,-8.767272,Revas Spa at Fitzgeralds Woodlands House Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
28187,Act28187,52.25748,-7.111845,Revolution Craft Beer & Whiskey Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
28188,Act28188,52.6715326546009,-6.29389040608214,Revolve Bike Shop,,,"Cycling,Shopping,Food Shops"
28189,Act28189,54.06548,-7.1018257,Reynards Restaurant at Errigal Country House Hotel,,,"Food and Drink,Restaurant,Seafood,Vegetarian"
28190,Act28190,53.2750606,-9.048986,Richardson's,,,"Food and Drink,Restaurant,Pubs and Bar"
28191,Act28191,53.33853259341,-6.31620140163341,Richmond Barracks,,,"Covid Safety Charter,Learning,Activity Operator,Museums and Attraction,Cafe,Food and Drink,Tour"
28192,Act28192,52.1392922,-7.8462235,Richmond House Restaurant,,,"Food and Drink,Restaurant"
28193,Act28193,51.8908243079027,-7.8974726351546,Ring Green Coast Beach 2019,,,Beach
28194,Act28194,51.874798,-9.672371,Ring of Kerry Golf Club,,,"Golf Course,Covid Safety Charter,Golf"
28195,Act28195,53.5410344934507,-7.99694429101748,Rinn Duin - Warren Point Loop,,,"Walking,Castle,Historic Houses and Castle,Ruins"
28196,Act28196,53.5441966619341,-8.00432573022647,Rinn Duin Castle Loop,,,"Walking,Castle,Historic Houses and Castle,Ruins"
28197,Act28197,53.245582,-8.9620006,Rinville Park Discovery Point,,,"Golf,Walking,Discovery Point"
28198,Act28198,53.2459817,-8.9548979,Rinville Park,,,"Bird Watching,Nature and Wildlife,Walking,Public Park"
28199,Act28199,55.1358742,-7.6731491,Ripple's Restaurant,,,"Food and Drink,Restaurant"
28200,Act28200,52.650308,-7.250633,Ristorante Rinuccini,,,"Covid Safety Charter,Food and Drink,Restaurant"
28201,Act28201,52.2674452,-9.7088668,Ristorante Uno,,,"Food and Drink,Restaurant"
28202,Act28202,54.0038315,-6.4016202,RIVA Restaurant,,,"Food and Drink,Restaurant"
28203,Act28203,53.363583,-6.489152,River Bank Restaurant - Court Yard Hotel,,,"Food and Drink,Restaurant"
28204,Act28204,53.3460226311591,-6.28236396462626,River Cycles,,,"Cycling,Shopping,Activity Operator,Cafe,Food and Drink,Bike Rental,Food Shops"
28205,Act28205,54.4978787768346,-8.20109123772582,River Erne And Tributaries,,,"Fishing,Angling"
28206,Act28206,51.906862,-8.9637,River Lee System,,,"Fishing,Angling"
28207,Act28207,53.1939324001767,-7.99009159737795,"DUPLICATE River Queen, Silver Line Cruisers Ltd",,,"Activity Operator,Tour"
28208,Act28208,52.6837946111955,-8.6195910999699,"River Shannon - Longshore, Plassey and the Cut Salmon Fishing",,,"Fishing,Angling"
28209,Act28209,52.655377,-8.65114,River Shannon - Shannonbridge to Limerick City,,,"Fishing,Angling"
28210,Act28210,52.7142202292405,-8.50011030931426,River Shannon Salmon Fishing,,,"Fishing,Angling"
28211,Act28211,52.9413929,-9.2972969,River Spa at the Falls Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue,Food and Drink,Pubs and Bar"
28212,Act28212,53.1818692654404,-6.79458020734023,Riverbank Arts Centre,,,"Craft,Shopping,Venue,Comedy,Music,Cafe,Food and Drink,Activity Operator"
28213,Act28213,54.0294267,-7.7950084,Riversdale Barge Holidays,,,"Cruising,River,Discovery Point,Activity Operator,Boat,Tour"
28214,Act28214,51.928623,-8.388478,Riverstown Country Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
28215,Act28215,52.65161,-7.2489224,Riverview Bar and The Terrace Kitchen,,,"Food and Drink,Restaurant,Pubs and Bar"
28216,Act28216,53.2541173,-6.1265601,Roadbikehire.ie,,,"Cycling,Activity Operator,Bike Rental"
28217,Act28217,52.0598794,-9.5096537,Robertino's Italian Restaurant,,,"Food and Drink,Restaurant,Seafood"
28218,Act28218,52.4182722668363,-6.83513538558178,Robinstown Great Standing Stones,,,
28219,Act28219,52.221287,-6.933726,Roches Bar,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
28220,Act28220,52.4307398939202,-8.16843210699074,Rock an Thorabh Loop,,,Walking
28221,Act28221,53.7049715448618,-6.55762957841796,Rock Farm Slane - Electric Bikes,,,"Cycling,Kayaking,Activity Operator,Bike Rental"
28222,Act28222,53.2868616770419,-6.24234162009884,Rock Lobster @ Harvey Nichols,,,"Food and Drink,Restaurant,Seafood"
28223,Act28223,53.5134003,-7.3441815,Rock 'n' Bowl,,,Activity Operator
28224,Act28224,53.5504472,-9.9844223,Rosleague Manor and Gardens,,,"Restaurant,Walking,Gardens,Garden,Food and Drink"
28225,Act28225,52.5200763,-7.8904522,Rock of Cashel - St. Patrick's Rock,,,"Covid Safety Charter,Photography,Learning,Walking,Tracing Your Ancestors,Historic Houses and Castle,Natural Landscape,Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Tour"
28226,Act28226,53.031526,-7.210121,Rock Of Dunamase,,,"Photography,Learning,Walking,Historic Houses and Castle,Natural Landscape,Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
28227,Act28227,53.8960284,-9.6270894,Rockfleet Castle,,,"Castle,Historic Houses and Castle"
28228,Act28228,51.8172124277338,-8.37683147578525,Rocky Bay awarded Green Coast  2019,,,Beach
28229,Act28229,53.321142,-6.265386,Rody Bolands,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
28230,Act28230,53.3436766,-6.2856618,Roe & Co Whiskey Distillery,,,"Food and Drink,Restaurant,Activity Operator,Museums and Attraction,Pubs and Bar,Cafe,Food Shops,Shopping,Tour"
28231,Act28231,53.486049,-6.270786,Roganstown Golf and Country Club,,,"Golf,Golf Course"
28232,Act28232,51.4792193,-9.3684289,Rolf's Country House Restaurant & Wine Bar,,,"Covid Safety Charter,Food and Drink,Restaurant"
28233,Act28233,53.0266445366654,-7.31833552247622,Roll n Bowl,,,"Activity Operator,Cafe,Food and Drink"
28234,Act28234,52.649507,-8.574706,RollerJam,,,"Fitness and Leisure,Venue,Activity Operator"
28235,Act28235,53.329399,-6.232253,Rolys Bistro,,,"Food and Drink,Restaurant,Fine Dining"
28236,Act28236,53.972899,-10.096928,Ronan Halpin Gallery,,,"Craft,Shopping,Art Gallery"
28237,Act28237,52.5995463184218,-6.21165630157475,Roney Point Beach,,,Beach
28238,Act28238,53.761692,-9.9038798,Roonagh Pier,,,Embarkation Point
28239,Act28239,53.345697,-6.2625534,Rory's Fishing Tackle ,,,"Shopping,Shopping Centres and Department Store,Fishing,Angling,Food Shops"
28240,Act28240,55.227669,-7.8449062,Ros Goill (Rossguill Peninsula),,,Discovery Point
28241,Act28241,52.3953808,-6.9453867,Ros Tapestry Exhibition Centre,,,"Craft,Shopping,Museums and Attraction,Art Gallery,Food Shops"
28242,Act28242,55.185339,-7.82461,Rosapenna Golf Resort,,,"Golf,Golf Course"
28243,Act28243,53.6248129,-8.191817,Roscommon Abbey,,,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
28244,Act28244,53.631084985944,-8.1838741323852,Roscommon Arts Centre,,,"Art Gallery,Venue,Comedy,Music"
28245,Act28245,53.635461,-8.1932598,Roscommon Castle,,,"Bird Watching,Nature and Wildlife,Castle,Historic Houses and Castle,Ruins,Public Park"
28246,Act28246,53.6311624,-8.1910452,Roscommon County Museum,,,Museums and Attraction
28247,Act28247,53.6696701,-8.0589429,Roscommon Equestrian Centre,,,"Horse Riding,Equestrian,Activity Operator"
28248,Act28248,53.631054,-8.191384,Roscommon Farmer's Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
28249,Act28249,53.6187683,-8.1809685,Roscommon Golf Club,,,"Golf,Golf Course"
28250,Act28250,53.633827,-8.175993,Roscommon Leisure Zone,,,"Fitness and Leisure,Venue,Activity Operator,Cafe,Food and Drink,Fast Food,Restaurant"
28251,Act28251,53.6440028865075,-8.22366716873455,Roscommon Racecourse,,,"Restaurant,Horse Riding,Equestrian,Race Course,Venue,Food and Drink,Pubs and Bar,Cafe"
28252,Act28252,52.9551159,-7.7981524,Roscrea Castle and Damer House,,,"Photography,Learning,Museums and Attraction,Historic Houses and Castle,Gardens,Garden,Castle,Tour"
28253,Act28253,52.9551159,-7.7981524,"Roscrea Castle, Church, High Cross and Round Tower",,,"Photography,Learning,Castle,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
28254,Act28254,52.9567366,-7.7512402,Roscrea Golf Club,,,"Golf,Golf Course"
28255,Act28255,52.2921983372807,-7.25438546455689,Rose Café,,,"Food and Drink,Restaurant,Cafe"
28256,Act28256,54.2642704,-8.3338229,Rose of Innisfree Boat Tour,,,"Cruising,Activity Operator,Food and Drink,Pubs and Bar,Tour,Boat"
28257,Act28257,52.230257,-9.593166,Rose Travel,,,"Transport,Coach,Road"
28258,Act28258,55.224421,-7.852487,Rosguill Charter Hire,,,"Fishing,Angling,Activity Operator,Tour,Boat"
28259,Act28259,55.22445,-7.852436,RosGuill Deep Sea Angling Boat Hire,,,"Fishing,Angling,Activity Operator"
28260,Act28260,53.3344254,-6.2627429,Rosie's Jigs and Wigs,,,"Restaurant,Learning,Activity Operator,Traditionally Irish,Food and Drink,Pubs and Bar"
28261,Act28261,53.382018,-9.236014,Ross Castle,,,"Historic Houses and Castle,Castle"
28262,Act28262,52.046673,-9.521181,Ross Castle,,,"Covid Safety Charter,Cruising,Cycling,Fishing,Angling,Photography,Learning,Walking,Historic Houses and Castle,Castle,National Park,National and Forest Park,Natural Landscape,Boat,Tour"
28263,Act28263,55.036674,-7.650644,Ross Fine Art Gallery and Craft Boutique,,,"Craft,Shopping,Art Gallery"
28264,Act28264,52.048793,-9.514396,Ross Golf Course,,,"Golf,Golf Course"
28265,Act28265,54.2327505,-9.1982368,Ross Beach,,,"Swimming,Swimming Pools and Water Park,Venue,Beach"
28266,Act28266,52.5168654,-7.8880927,Rossa Pottery,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28267,Act28267,54.6921978,-8.7476134,Rossan Knitwear Ltd.,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28268,Act28268,52.0593459,-9.9749047,Rossbeigh  Beach ,,,Beach
28269,Act28269,52.054229,-9.97661,Rossbeigh Strand,,,Discovery Point
28270,Act28270,51.577207,-9.033462,Rosscarbery Farmers Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
28271,Act28271,54.1716928,-9.1431724,Rosserk Abbey,,,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
28272,Act28272,53.4797405,-9.1315965,Rosserrilly Abbey,,,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
28273,Act28273,54.9508787377348,-8.36099307110567,Rosses Anglers Association,,,"Fishing,Angling,Activity Operator"
28274,Act28274,54.308938,-8.570956,Rosses Point Beach,,,Discovery Point
28275,Act28275,54.3089365,-8.5718316,Rosses Point Beach ,,,Beach
28276,Act28276,54.3083457216238,-8.55710770852084,Rosses Point Coastal Walk,,,"Walking,Natural Landscape,Public Sculpture"
28277,Act28277,54.8489743,-7.5007547,Rossgier Inn,,,"Food and Drink,Restaurant,Pubs and Bar"
28278,Act28278,52.258157,-6.33673,Rosslare Euro-port,,,"Coach,Road,Transport"
28279,Act28279,52.2841428,-6.3944248,Rosslare Golf Club,,,"Golf,Golf Course"
28280,Act28280,52.2902385,-6.3896733,Rosslare Beach ,,,"Swimming,Swimming Pools and Water Park,Venue,Walking,Beach"
28281,Act28281,51.6824378764729,-8.98341541796879,Rossmore Country Pottery,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28282,Act28282,54.217801,-6.988689,Rossmore Forest Park,,,"Walking,Forest Park,Park and Forest Walk"
28283,Act28283,54.2170923,-6.9885363,Rossmore Golf Club,,,"Golf,Golf Course"
28284,Act28284,51.6705526401936,-8.99079702963866,Rossmore Theatre,,,
28285,Act28285,54.552905,-8.2102311,Rossnowlagh Beach Discovery Point,,,Discovery Point
28286,Act28286,54.5500397,-8.2108195,Rossnowlagh Beach,,,Beach
28287,Act28287,54.5526704,-8.2105564,Rossnowlagh Surf School,,,"Surfing,Activity Operator"
28288,Act28288,53.0674973,-9.5235552,Rothaí Inis Oírr,,,"Cycling,Activity Operator,Bike Rental"
28289,Act28289,52.65433,-7.254715,Rothe House,,,"Tracing Your Ancestors,Museums and Attraction,Historic Houses and Castle,Tour,Food Shops,Shopping"
28290,Act28290,52.6543476,-7.254629,Rothe House Garden,,,"Walking,Gardens,Garden"
28291,Act28291,53.2704869,-9.0571893,Rouge Restaurant,,,"Food and Drink,Restaurant"
28292,Act28292,53.392004,-9.916942,Roundstone Music and Crafts,,,"Shopping,Shopping Centres and Department Store,Craft,Cafe,Food and Drink,Food Shops"
28293,Act28293,53.084572,-6.16176,Roundwood Golf Club,,,"Golf,Golf Course"
28294,Act28294,51.8988159,-8.4761436,Roundy Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
28295,Act28295,53.3786891665488,-6.58908758934194,Royal Canal Bike Hire,,,"Cycling,Activity Operator,Tour"
28296,Act28296,53.3414223859991,-6.25477703372962,Royal College of Physicians of Ireland,,,"Restaurant,Historic Houses and Castle,Food and Drink,Fine Dining,Food Shops,Shopping"
28297,Act28297,51.804382,-8.303795,Royal Cork Yacht Club,,,"Sailing,Activity Operator"
28298,Act28298,53.3370711953089,-6.25470687235259,Royal Hibernian Academy,,,"Craft,Shopping,Art Gallery,Cafe,Food and Drink,Food Shops"
28299,Act28299,53.343309,-6.29972,Royal Hospital Kilmainham,,,"Historic Houses and Castle,Art Gallery,Gardens,Garden,Cafe,Food and Drink,Tour"
28300,Act28300,53.340716,-6.258085,Royal Irish Academy,,,"Learning,Historic Houses and Castle,Museums and Attraction"
28301,Act28301,52.7023374,-6.9803905,Royal Oak Distillery,,,"Covid Safety Charter,Museums and Attraction,Food Shops,Shopping"
28302,Act28302,52.6552876,-7.2553275,Royal Spice Indian Restaurant,,,"Food and Drink,Restaurant,Vegetarian"
28303,Act28303,53.285275,-9.019968,Royal Tara Gift Centre,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28304,Act28304,53.5924835,-6.6369861,Royal Tara Golf Club,,,"Golf,Golf Course"
28305,Act28305,53.2675282,-8.9306036,Royal Villa Chinese Restaurant,,,"Food and Drink,Restaurant"
28306,Act28306,51.547883,-9.266316,Roycroft Cycles,,,"Cycling,Bike Rental"
28307,Act28307,53.3498053,-6.2603097,RUA RED South Dublin Arts Centre,,,"Craft,Shopping,Learning,Art Gallery,Cafe,Food and Drink"
28308,Act28308,54.041186,-6.186721,Ruby Ellen's Tea Rooms,,,"Food and Drink,Restaurant,Cafe,Vegetarian"
28309,Act28309,52.6496528,-7.2514548,Rudolf Heltzel,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28310,Act28310,51.8348376190976,-8.53650049974624,Rumley's Open Farm,,,"Walking,Zip Lining,Activity Operator,Visitor Farm,Cafe,Food and Drink,Food Shops,Shopping"
28311,Act28311,52.1671669,-7.1342462,Run Amuck Childrens Indoor Centre,,,"Activity Operator,Cafe,Food and Drink"
28312,Act28312,54.026111,-7.152017,Rural Adventure Tours,,,"Covid Safety Charter,Kayaking,Activity Operator,Venue,Sports Venues,Day Tour,Tour"
28313,Act28313,52.939338871466,-8.35390623092144,Rural Irish Holidays,,,"Cycling,Kayaking,Activity Operator,Walking,Tour"
28314,Act28314,53.343616040715,-6.26089277657161,Rural Pub Tours,,,"Covid Safety Charter,Activity Operator,Tour"
28315,Act28315,54.0729966725318,-7.0800774811778,RuralAdventue.ie,,,"Kayaking,Activity Operator,Walking"
28316,Act28316,53.5290104258786,-6.08501780117394,Rush Beach,,,Beach
28317,Act28317,53.5136291,-6.1041357,Rush Golf Club,,,"Golf,Golf Course"
28318,Act28318,53.2512899,-9.126871,Rush Kitesurfing Galway,,,"Kitesurfing,Windsurfing,Activity Operator"
28319,Act28319,53.14121,-6.569867,Russborough House  and Parklands,,,"Historic Houses and Castle,Gardens,Garden,Venue,Music,Cafe,Food and Drink,Tour"
28320,Act28320,53.14121,-6.569867,DUPLICATE Russborough House 18th Century Walled Garden,,,"Covid Safety Charter,Gardening,Nature and Wildlife,Gardens,Garden"
28321,Act28321,52.710591,-8.4048783,Ryans Bar and Lounge,,,"Food and Drink,Restaurant,Pubs and Bar"
28322,Act28322,52.91065,-8.532148,Ryan's Bar and Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
28323,Act28323,52.581724,-7.337443,Ryeland House Cookery School,,,"Learning,Cooking,Cookery"
28324,Act28324,51.7433935,-9.6185633,Rynhart Fine Art Bronze Studio,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28325,Act28325,52.075301672118,-9.5758911746099,S O'C Guiding Service,,,"Activity Operator,Tour"
28326,Act28326,53.336351,-6.263579,Saagar Indian Restaurant,,,"Food and Drink,Restaurant"
28327,Act28327,53.341097,-6.262036,Saba Restaurant at Clarendon Street,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
28328,Act28328,53.3335745015308,-6.24374065230938,Saba Restaurant-Baggot Street,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
28329,Act28329,51.838614,-9.9031298,Sacre Coeur Restaurant,,,"Food and Drink,Restaurant,Seafood"
28330,Act28330,53.4837730475206,-7.55606420335775,Sacred Sites - Uisneach Tours,,,"Climbing,Activity Operator,Walking,Cafe,Food and Drink,Tour"
28331,Act28331,53.661853,-6.393914,Sage & Stone,,,"Food and Drink,Restaurant,Cafe"
28332,Act28332,51.86674,-8.213299,Sailcork,,,"Covid Safety Charter,Sailing,Activity Operator"
28333,Act28333,52.1748335604529,-6.58058509849559,Sailing Ireland,,,"Cruising,Sailing,Activity Operator"
28334,Act28334,53.803768,-9.949858,Sailor’s Bar & Restaurant,,,"Food and Drink,Restaurant,Seafood,Vegetarian"
28335,Act28335,53.1973918,-8.5666467,Saint Brendan's Cathedral Museum,,,"Learning,Museums and Attraction"
28336,Act28336,54.0529048,-6.3973283,Saint Brigid’s Shrine and Well Faughart,,,"Photography,Learning,Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
28337,Act28337,53.525469,-7.341489,Saint Brigids Well,,,Walking
28338,Act28338,51.8514618,-8.2936865,Saint Colman's Cathedral,,,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
28339,Act28339,52.8966945,-8.5393666,Saint Cronan's 10th Century Church Tuamgraney,,,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
28340,Act28340,52.6523483,-7.2570566,Saint Marys Cathedral,,,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Food Shops,Shopping"
28341,Act28341,52.6682656,-8.6235152,Saint Mary's Cathedral,,,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
28342,Act28342,52.6289052,-7.0648611,Saint Mary's Church,,,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
28343,Act28343,52.8369397,-6.9331429,Saint Marys Church Of Ireland,,,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
28344,Act28344,53.3444316,-6.2608796,Saint Patrick’s Day in Dublin,,,"Activity Operator,Tour"
28345,Act28345,53.343483,-6.261616,Salamanca,,,"Food and Drink,Restaurant"
28346,Act28346,53.450914,-6.153497,Sale E Pepe,,,"Food and Drink,Restaurant,Seafood"
28347,Act28347,53.274072,-9.053622,Sally Long's Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
28348,Act28348,53.6573375,-6.6662116,Salmon of Knowledge Experience,,,"Activity Operator,Tour"
28349,Act28349,52.172499314461,-6.58881538553021,Saltee Islands,,,"Photography,Learning,Bird Watching,Nature and Wildlife,Walking,Island,Offshore Island"
28350,Act28350,52.1489749,-7.8804767,Salterbridge House Gardens,,,"Walking,Gardens,Garden"
28351,Act28351,53.2624045749964,-9.07055547607422,Salthill  Beach ,,,"Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape"
28352,Act28352,54.6305867,-8.2063893,Salthill Cabin,,,"Food and Drink,Restaurant,Cafe"
28353,Act28353,54.632219,-8.21082,Salthill Garden,,,"Gardening,Nature and Wildlife,Gardens,Garden"
28354,Act28354,53.258237,-9.0785265,Salthill Promenade,,,Discovery Point
28355,Act28355,51.804377,-8.300954,Salve Marine,,,"Sailing,Activity Operator,Marina,Venue"
28356,Act28356,51.7061603,-8.5224723,Salvi's Café,,,"Food and Drink,Restaurant,Cafe"
28357,Act28357,51.7216104483717,-9.11407743690734,Sam Maguire Passport Trail,,,"Walking,Activity Operator,Tour"
28358,Act28358,51.7221879,-9.1103992,Sam Maguire Visitor Experience,,,"Learning,Gaa,Museums and Attraction,Activity Operator"
28359,Act28359,52.2797083924763,-9.8595306147581,Samphire Island,,,Discovery Point
28360,Act28360,53.3437935,-6.2545716,Samuel Beckett Theatre,,,"Learning,Venue,Music,Food and Drink,Pubs and Bar,Cafe"
28361,Act28361,53.1297107,-8.9280234,Sanctuary Café,,,"Food and Drink,Restaurant,Cafe"
28362,Act28362,53.345416788057,-6.26648520147455,Sandemans NewEurope- Dublin,,,"Walking,Activity Operator,Tour"
28363,Act28363,53.3440140696437,-6.26688753282679,Sandemans NewEurope Free Tour of Dublin,,,"Walking,Activity Operator,Tour"
28364,Act28364,54.800797,-8.439642,Sandfield Pitch & Putt,,,"Pitch And Putt,General,Pitch and Putt"
28365,Act28365,53.438021,-10.077767,Sands Seaweed Spa at Connemara Sands Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Pubs and Bar,Restaurant"
28366,Act28366,52.2308225,-9.922906,Sandy Feet Farm,,,"Agriculture,Nature and Wildlife,Visitor Farm,Cafe,Food and Drink,Activity Operator"
28367,Act28367,54.3002726640904,-8.1844663476042,Sandy Lough,,,"Fishing,Angling"
28368,Act28368,53.2876076291161,-6.11602999204763,Sandycove Beach,,,Beach
28369,Act28369,53.2697654537051,-6.22494535581973,Sandyford House Bar & Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
28370,Act28370,53.344284825471,-6.26781636266151,Sano Pizza,,,"Covid Safety Charter,Food and Drink,Restaurant"
28371,Act28371,53.292286,-6.133668,Sansana Spa at the Royal Marine Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue,Food Shops,Shopping"
28372,Act28372,55.034471,-8.405185,Saoire Mara,,,"Activity Operator,Tour,Boat"
28373,Act28373,55.035547,-8.404497,Saoire Mara Charters,,,"Fishing,Angling,Activity Operator,Boat,Tour"
28374,Act28374,52.1412568337814,-10.2692550723326,Saoirse,,,"Cycling,Walking,Activity Operator,Tour"
28375,Act28375,53.138734,-7.064018,Saoírse ar an Uísce - Freedom on the Water,,,"Cruising,Activity Operator,Tour,Boat"
28376,Act28376,51.6500169952642,-9.91232014239426,Sarah Walker Gallery,,,"Craft,Shopping,Art Gallery,Venue,Music"
28377,Act28377,51.6499614,-9.9122588,Sarah Walker Gallery,,,"Craft,Shopping,Art Gallery"
28378,Act28378,54.067111,-8.406741,Sathya Sai Sanctuary For Nature,,,"Visitor Farm,Activity Operator"
28379,Act28379,52.80697,-8.439961,Satmya Ayurveda and Naturopathy,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Learning,Activity Operator,Food Shops,Shopping"
28380,Act28380,52.6498368,-7.2535009,Savour Restaurant,,,"Food and Drink,Restaurant"
28381,Act28381,53.422344,-7.9349374,Savoury Fare,,,"Food and Drink,Restaurant,Cafe"
28382,Act28382,52.634998,-9.495037,Scattery Island,,,"Walking,Museums and Attraction,Island,Offshore Island,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
28383,Act28383,52.635012,-9.495031,Scattery Island Centre,,,"Learning,Museums and Attraction,Activity Operator,Tour"
28384,Act28384,52.6362475897709,-9.48720741680245,Scattery Island Tours,,,"Covid Safety Charter,Activity Operator,Tour,Boat"
28385,Act28385,52.059543,-9.509862,Scéal Eile Restaurant - Marguerite's Bakery,,,"Food and Drink,Restaurant"
28386,Act28386,51.8365290790019,-10.4086905925781,Sceilg Mhichíl (Skellig Michael),,,"Photography,Learning,Climbing,Activity Operator,Discovery Point"
28387,Act28387,52.211101798009,-7.50868076486612,Scenic Area Mahon Falls,,,
28388,Act28388,53.301902,-8.940506,Executive Helicopters,,,"Transport,Activity Operator,Coach,Road,Tour,Day Tour"
